Generation	Size	Frequency	Count
170.078430	4104	1.000000	1
180.079208	1	0.000215	1
180.079208	2	0.000429	0
180.079208	3	0.000644	0
180.079208	4	0.000858	0
180.079208	5	0.001073	0
180.079208	6	0.001288	0
180.079208	7	0.001502	0
180.079208	8	0.001717	0
180.079208	9	0.001931	0
180.079208	10	0.002146	0
180.079208	4660	1.000000	1
185.436157	1	0.000200	0
185.436157	2	0.000400	0
185.436157	3	0.000600	0
185.436157	4	0.000800	0
185.436157	5	0.001000	0
185.436157	6	0.001200	0
185.436157	7	0.001400	0
185.436157	8	0.001600	0
185.436157	9	0.001800	0
185.436157	10	0.002000	0
185.436157	5000	1.000000	1
190.080124	1	0.000188	0
190.080124	2	0.000377	0
190.080124	3	0.000565	0
190.080124	4	0.000753	0
190.080124	5	0.000942	0
190.080124	6	0.001130	0
190.080124	7	0.001319	0
190.080124	8	0.001507	0
190.080124	9	0.001695	0
190.080124	10	0.001884	0
190.080124	5309	1.000000	1
200.080994	1	0.000167	0
200.080994	2	0.000333	0
200.080994	3	0.000500	0
200.080994	4	0.000666	0
200.080994	5	0.000833	0
200.080994	6	0.000999	0
200.080994	7	0.001166	0
200.080994	8	0.001332	0
200.080994	9	0.001499	0
200.080994	10	0.001666	0
200.080994	6004	1.000000	1
210.081451	1	0.000152	0
210.081451	2	0.000303	0
210.081451	3	0.000455	0
210.081451	4	0.000606	0
210.081451	5	0.000758	0
210.081451	6	0.000909	0
210.081451	7	0.001061	0
210.081451	8	0.001212	0
210.081451	9	0.001364	0
210.081451	10	0.001515	0
210.081451	6599	1.000000	1
220.082001	1	0.000144	1
220.082001	2	0.000288	0
220.082001	3	0.000431	0
220.082001	4	0.000575	0
220.082001	5	0.000719	0
220.082001	6	0.000863	0
220.082001	7	0.001007	0
220.082001	8	0.001150	0
220.082001	9	0.001294	0
220.082001	10	0.001438	0
220.082001	6954	1.000000	1
230.082642	1	0.000133	0
230.082642	2	0.000267	0
230.082642	3	0.000400	0
230.082642	4	0.000533	0
230.082642	5	0.000667	0
230.082642	6	0.000800	0
230.082642	7	0.000933	0
230.082642	8	0.001067	0
230.082642	9	0.001200	0
230.082642	10	0.001333	0
230.082642	7501	1.000000	1
240.082993	1	0.000126	0
240.082993	2	0.000252	0
240.082993	3	0.000378	0
240.082993	4	0.000504	0
240.082993	5	0.000630	0
240.082993	6	0.000756	0
240.082993	7	0.000882	0
240.082993	8	0.001008	0
240.082993	9	0.001134	0
240.082993	10	0.001260	0
240.082993	7934	1.000000	1
250.083740	1	0.000114	1
250.083740	2	0.000229	0
250.083740	3	0.000343	0
250.083740	4	0.000457	0
250.083740	5	0.000572	0
250.083740	6	0.000686	0
250.083740	7	0.000800	0
250.083740	8	0.000915	0
250.083740	9	0.001029	0
250.083740	10	0.001144	0
250.083740	8745	1.000000	1
260.084045	1	0.000107	0
260.084045	2	0.000214	0
260.084045	3	0.000322	0
260.084045	4	0.000429	1
260.084045	5	0.000536	0
260.084045	6	0.000643	0
260.084045	7	0.000750	0
260.084045	8	0.000857	0
260.084045	9	0.000965	0
260.084045	10	0.001072	0
260.084045	9331	1.000000	1
269.086304	1	0.000100	0
269.086304	2	0.000200	0
269.086304	3	0.000300	0
269.086304	4	0.000400	0
269.086304	5	0.000500	0
269.086304	6	0.000600	0
269.086304	7	0.000700	1
269.086304	8	0.000800	0
269.086304	9	0.000900	0
269.086304	10	0.001000	0
269.086304	10000	1.000000	1
270.084320	1	0.000100	0
270.084320	2	0.000200	0
270.084320	3	0.000300	0
270.084320	4	0.000400	0
270.084320	5	0.000500	0
270.084320	6	0.000600	0
270.084320	7	0.000700	0
270.084320	8	0.000799	0
270.084320	9	0.000899	0
270.084320	10	0.000999	0
270.084320	10007	1.000000	1
270.084320	12	0.001199	1
280.084595	1	0.000095	0
280.084595	2	0.000190	0
280.084595	3	0.000285	0
280.084595	4	0.000380	0
280.084595	5	0.000475	1
280.084595	6	0.000570	1
280.084595	7	0.000665	0
280.084595	8	0.000760	0
280.084595	9	0.000855	0
280.084595	10	0.000950	0
280.084595	10527	1.000000	1
290.084900	1	0.000088	0
290.084900	2	0.000176	0
290.084900	3	0.000263	0
290.084900	4	0.000351	0
290.084900	5	0.000439	0
290.084900	6	0.000527	0
290.084900	7	0.000615	0
290.084900	8	0.000702	0
290.084900	9	0.000790	0
290.084900	10	0.000878	0
290.084900	11391	1.000000	1
300.085327	1	0.000081	0
300.085327	2	0.000163	0
300.085327	3	0.000244	0
300.085327	4	0.000326	0
300.085327	5	0.000407	0
300.085327	6	0.000489	0
300.085327	7	0.000570	0
300.085327	8	0.000652	0
300.085327	9	0.000733	0
300.085327	10	0.000814	0
300.085327	12279	1.000000	1
310.085571	1	0.000074	0
310.085571	2	0.000148	0
310.085571	3	0.000222	0
310.085571	4	0.000296	0
310.085571	5	0.000371	0
310.085571	6	0.000445	0
310.085571	7	0.000519	0
310.085571	8	0.000593	0
310.085571	9	0.000667	0
310.085571	10	0.000741	0
310.085571	13491	1.000000	1
320.085846	1	0.000068	0
320.085846	2	0.000136	0
320.085846	3	0.000204	0
320.085846	4	0.000272	0
320.085846	5	0.000340	0
320.085846	6	0.000408	0
320.085846	7	0.000477	0
320.085846	8	0.000545	0
320.085846	9	0.000613	0
320.085846	10	0.000681	0
320.085846	14688	1.000000	1
321.644379	1	0.000067	0
321.644379	2	0.000133	1
321.644379	3	0.000200	0
321.644379	4	0.000267	0
321.644379	5	0.000333	0
321.644379	6	0.000400	0
321.644379	7	0.000467	0
321.644379	8	0.000533	0
321.644379	9	0.000600	0
321.644379	10	0.000667	0
321.644379	15000	1.000000	1
330.086121	1	0.000062	1
330.086121	2	0.000125	0
330.086121	3	0.000187	0
330.086121	4	0.000250	0
330.086121	5	0.000312	0
330.086121	6	0.000375	0
330.086121	7	0.000437	0
330.086121	8	0.000499	0
330.086121	9	0.000562	0
330.086121	10	0.000624	0
330.086121	16021	1.000000	1
330.086121	13	0.000811	1
340.086395	1	0.000058	0
340.086395	2	0.000117	0
340.086395	3	0.000175	0
340.086395	4	0.000234	0
340.086395	5	0.000292	0
340.086395	6	0.000351	0
340.086395	7	0.000409	0
340.086395	8	0.000468	0
340.086395	9	0.000526	0
340.086395	10	0.000585	0
340.086395	17102	1.000000	1
340.086395	15	0.000877	1
340.086395	118	0.006900	1
350.086670	1	0.000055	1
350.086670	2	0.000110	0
350.086670	3	0.000165	0
350.086670	4	0.000220	0
350.086670	5	0.000275	0
350.086670	6	0.000330	0
350.086670	7	0.000385	0
350.086670	8	0.000440	0
350.086670	9	0.000495	0
350.086670	10	0.000550	0
350.086670	18169	1.000000	1
350.086670	72	0.003963	1
350.086670	368	0.020254	1
360.086792	1	0.000051	0
360.086792	2	0.000103	0
360.086792	3	0.000154	0
360.086792	4	0.000206	0
360.086792	5	0.000257	0
360.086792	6	0.000309	0
360.086792	7	0.000360	0
360.086792	8	0.000411	0
360.086792	9	0.000463	0
360.086792	10	0.000514	0
360.086792	19442	1.000000	1
360.086792	230	0.011830	1
360.086792	659	0.033896	1
363.463837	1	0.000050	1
363.463837	2	0.000100	0
363.463837	3	0.000150	0
363.463837	4	0.000200	0
363.463837	5	0.000250	0
363.463837	6	0.000300	0
363.463837	7	0.000350	0
363.463837	8	0.000400	0
363.463837	9	0.000450	0
363.463837	10	0.000500	0
363.463837	20000	1.000000	1
363.463837	301	0.015050	1
363.463837	862	0.043100	1
370.086975	1	0.000047	0
370.086975	2	0.000094	0
370.086975	3	0.000140	0
370.086975	4	0.000187	0
370.086975	5	0.000234	0
370.086975	6	0.000281	0
370.086975	7	0.000327	0
370.086975	8	0.000374	0
370.086975	9	0.000421	0
370.086975	10	0.000468	0
370.086975	21387	1.000000	1
370.086975	406	0.018983	1
370.086975	1475	0.068967	1
380.087158	1	0.000043	0
380.087158	2	0.000087	1
380.087158	3	0.000130	0
380.087158	4	0.000173	0
380.087158	5	0.000217	0
380.087158	6	0.000260	0
380.087158	7	0.000303	0
380.087158	8	0.000347	0
380.087158	9	0.000390	0
380.087158	10	0.000433	0
380.087158	23074	1.000000	1
380.087158	576	0.024963	1
380.087158	2940	0.127416	1
389.716309	1	0.000040	1
389.716309	2	0.000080	0
389.716309	3	0.000120	0
389.716309	4	0.000160	1
389.716309	5	0.000200	0
389.716309	6	0.000240	1
389.716309	7	0.000280	0
389.716309	8	0.000320	0
389.716309	9	0.000360	0
389.716309	10	0.000400	0
389.716309	25000	1.000000	1
389.716309	923	0.036920	1
389.716309	4241	0.169640	1
389.716309	48	0.001920	1
390.087280	1	0.000040	1
390.087280	2	0.000080	1
390.087280	3	0.000120	0
390.087280	4	0.000160	1
390.087280	5	0.000200	0
390.087280	6	0.000239	1
390.087280	7	0.000279	0
390.087280	8	0.000319	0
390.087280	9	0.000359	0
390.087280	10	0.000399	0
390.087280	25053	1.000000	1
390.087280	958	0.038239	1
390.087280	4343	0.173352	1
390.087280	49	0.001956	1
400.087463	1	0.000036	1
400.087463	2	0.000073	1
400.087463	3	0.000109	0
400.087463	4	0.000146	1
400.087463	5	0.000182	0
400.087463	6	0.000219	0
400.087463	7	0.000255	0
400.087463	8	0.000292	0
400.087463	9	0.000328	0
400.087463	10	0.000364	0
400.087463	27437	1.000000	1
400.087463	1262	0.045996	1
400.087463	6318	0.230273	1
400.087463	111	0.004046	1
400.087463	252	0.009185	1
410.087524	1	0.000034	1
410.087524	2	0.000067	1
410.087524	3	0.000101	0
410.087524	4	0.000135	0
410.087524	5	0.000168	0
410.087524	6	0.000202	0
410.087524	7	0.000236	0
410.087524	8	0.000269	0
410.087524	9	0.000303	0
410.087524	10	0.000337	0
410.087524	29706	1.000000	1
410.087524	1525	0.051336	1
410.087524	8614	0.289975	1
410.087524	453	0.015249	1
410.087524	35	0.001178	1
410.087524	461	0.015519	1
410.087524	11	0.000370	1
411.369202	1	0.000033	0
411.369202	2	0.000067	0
411.369202	3	0.000100	0
411.369202	4	0.000133	1
411.369202	5	0.000167	0
411.369202	6	0.000200	0
411.369202	7	0.000233	0
411.369202	8	0.000267	0
411.369202	9	0.000300	1
411.369202	10	0.000333	0
411.369202	30000	1.000000	1
411.369202	1528	0.050933	1
411.369202	8838	0.294600	1
411.369202	492	0.016400	1
411.369202	25	0.000833	1
411.369202	469	0.015633	1
420.087646	1	0.000031	1
420.087646	2	0.000061	0
420.087646	3	0.000092	0
420.087646	4	0.000123	0
420.087646	5	0.000154	0
420.087646	6	0.000184	1
420.087646	7	0.000215	0
420.087646	8	0.000246	0
420.087646	9	0.000277	1
420.087646	10	0.000307	0
420.087646	32535	1.000000	1
420.087646	1688	0.051883	1
420.087646	10500	0.322729	1
420.087646	553	0.016997	1
420.087646	126	0.003873	1
420.087646	501	0.015399	1
426.679993	1	0.000029	0
426.679993	2	0.000057	1
426.679993	3	0.000086	1
426.679993	4	0.000114	0
426.679993	5	0.000143	0
426.679993	6	0.000171	0
426.679993	7	0.000200	0
426.679993	8	0.000229	0
426.679993	9	0.000257	0
426.679993	10	0.000286	1
426.679993	35000	1.000000	1
426.679993	1868	0.053371	1
426.679993	12133	0.346657	1
426.679993	653	0.018657	1
426.679993	257	0.007343	1
426.679993	505	0.014429	1
430.087799	1	0.000027	1
430.087799	2	0.000055	0
430.087799	3	0.000082	0
430.087799	4	0.000109	0
430.087799	5	0.000137	0
430.087799	6	0.000164	0
430.087799	7	0.000192	0
430.087799	8	0.000219	0
430.087799	9	0.000246	0
430.087799	10	0.000274	0
430.087799	36546	1.000000	1
430.087799	2062	0.056422	1
430.087799	13095	0.358316	1
430.087799	771	0.021097	1
430.087799	381	0.010425	1
430.087799	519	0.014201	1
430.087799	20	0.000547	1
440.087921	1	0.000025	0
440.087921	2	0.000050	0
440.087921	3	0.000076	0
440.087921	4	0.000101	0
440.087921	5	0.000126	0
440.087921	6	0.000151	0
440.087921	7	0.000176	1
440.087921	8	0.000202	0
440.087921	9	0.000227	0
440.087921	10	0.000252	0
440.087921	39687	1.000000	1
440.087921	2515	0.063371	1
440.087921	15631	0.393857	1
440.087921	1125	0.028347	1
440.087921	573	0.014438	1
440.087921	482	0.012145	1
440.087921	109	0.002746	1
440.087921	509	0.012825	1
441.119415	1	0.000025	1
441.119415	2	0.000050	0
441.119415	3	0.000075	0
441.119415	4	0.000100	0
441.119415	5	0.000125	0
441.119415	6	0.000150	0
441.119415	7	0.000175	0
441.119415	8	0.000200	0
441.119415	9	0.000225	0
441.119415	10	0.000250	0
441.119415	40000	1.000000	1
441.119415	2561	0.064025	1
441.119415	15825	0.395625	1
441.119415	1154	0.028850	1
441.119415	612	0.015300	1
441.119415	490	0.012250	1
441.119415	139	0.003475	1
441.119415	587	0.014675	1
441.119415	11	0.000275	1
450.088043	1	0.000024	0
450.088043	2	0.000047	1
450.088043	3	0.000071	0
450.088043	4	0.000095	0
450.088043	5	0.000118	1
450.088043	6	0.000142	0
450.088043	7	0.000166	0
450.088043	8	0.000189	0
450.088043	9	0.000213	0
450.088043	10	0.000237	1
450.088043	42268	1.000000	1
450.088043	2899	0.068586	1
450.088043	17822	0.421643	1
450.088043	1387	0.032814	1
450.088043	828	0.019589	1
450.088043	477	0.011285	1
450.088043	426	0.010079	1
450.088043	1983	0.046915	1
450.088043	34	0.000804	1
458.214508	1	0.000022	0
458.214508	2	0.000044	1
458.214508	3	0.000067	0
458.214508	4	0.000089	1
458.214508	5	0.000111	0
458.214508	6	0.000133	0
458.214508	7	0.000156	0
458.214508	8	0.000178	1
458.214508	9	0.000200	0
458.214508	10	0.000222	0
458.214508	45000	1.000000	1
458.214508	3523	0.078289	1
458.214508	20311	0.451356	1
458.214508	1445	0.032111	1
458.214508	955	0.021222	1
458.214508	458	0.010178	1
458.214508	573	0.012733	1
458.214508	4672	0.103822	1
458.214508	45	0.001000	1
458.214508	23	0.000511	1
460.088135	1	0.000022	3
460.088135	2	0.000044	0
460.088135	3	0.000066	0
460.088135	4	0.000088	0
460.088135	5	0.000110	0
460.088135	6	0.000132	0
460.088135	7	0.000154	1
460.088135	8	0.000176	0
460.088135	9	0.000198	0
460.088135	10	0.000220	0
460.088135	45525	1.000000	1
460.088135	3741	0.082175	1
460.088135	20888	0.458825	1
460.088135	1233	0.027084	1
460.088135	979	0.021505	1
460.088135	452	0.009929	1
460.088135	567	0.012455	1
460.088135	5720	0.125645	1
460.088135	33	0.000725	1
460.088135	30	0.000659	1
467.916595	1	0.000020	4
467.916595	2	0.000040	1
467.916595	3	0.000060	0
467.916595	4	0.000080	0
467.916595	5	0.000100	0
467.916595	6	0.000120	0
467.916595	7	0.000140	0
467.916595	8	0.000160	0
467.916595	9	0.000180	0
467.916595	10	0.000200	0
467.916595	50000	1.000000	1
467.916595	4672	0.093440	1
467.916595	25739	0.514780	1
467.916595	1343	0.026860	1
467.916595	1116	0.022320	1
467.916595	461	0.009220	1
467.916595	735	0.014700	1
467.916595	55	0.001100	1
467.916595	12150	0.243000	1
467.916595	26	0.000520	1
467.916595	103	0.002060	1
467.916595	20	0.000400	1
470.088196	1	0.000019	0
470.088196	2	0.000039	1
470.088196	3	0.000058	0
470.088196	4	0.000078	0
470.088196	5	0.000097	0
470.088196	6	0.000117	0
470.088196	7	0.000136	0
470.088196	8	0.000156	0
470.088196	9	0.000175	1
470.088196	10	0.000195	1
470.088196	51331	1.000000	1
470.088196	4564	0.088913	1
470.088196	27838	0.542323	1
470.088196	1141	0.022228	1
470.088196	1051	0.020475	1
470.088196	462	0.009000	1
470.088196	638	0.012429	1
470.088196	59	0.001149	1
470.088196	14825	0.288812	1
470.088196	105	0.002046	1
470.088196	40	0.000779	1
474.631836	1	0.000018	4
474.631836	2	0.000036	1
474.631836	3	0.000055	2
474.631836	4	0.000073	0
474.631836	5	0.000091	0
474.631836	6	0.000109	1
474.631836	7	0.000127	0
474.631836	8	0.000145	0
474.631836	9	0.000164	0
474.631836	10	0.000182	0
474.631836	55000	1.000000	1
474.631836	3944	0.071709	1
474.631836	33369	0.606709	1
474.631836	458	0.008327	1
474.631836	709	0.012891	1
474.631836	490	0.008909	1
474.631836	315	0.005727	1
474.631836	52	0.000945	1
474.631836	21759	0.395618	1
474.631836	16	0.000291	1
474.631836	106	0.001927	1
480.088226	1	0.000017	1
480.088226	2	0.000034	0
480.088226	3	0.000050	0
480.088226	4	0.000067	0
480.088226	5	0.000084	0
480.088226	6	0.000101	1
480.088226	7	0.000118	0
480.088226	8	0.000135	0
480.088226	9	0.000151	0
480.088226	10	0.000168	0
480.088226	59452	1.000000	1
480.088226	2826	0.047534	1
480.088226	40951	0.688808	1
480.088226	185	0.003112	1
480.088226	489	0.008225	1
480.088226	265	0.004457	1
480.088226	36	0.000606	1
480.088226	88	0.001480	1
480.088226	30042	0.505315	1
480.088226	43	0.000723	1
480.088226	141	0.002372	1
480.088226	192	0.003229	1
480.088226	14	0.000235	1
480.088226	51	0.000858	1
480.690033	1	0.000017	1
480.690033	2	0.000033	0
480.690033	3	0.000050	0
480.690033	4	0.000067	0
480.690033	5	0.000083	0
480.690033	6	0.000100	0
480.690033	7	0.000117	1
480.690033	8	0.000133	0
480.690033	9	0.000150	0
480.690033	10	0.000167	0
480.690033	60000	1.000000	1
480.690033	2749	0.045817	1
480.690033	41951	0.699183	1
480.690033	155	0.002583	1
480.690033	525	0.008750	1
480.690033	170	0.002833	1
480.690033	48	0.000800	1
480.690033	93	0.001550	1
480.690033	31280	0.521333	1
480.690033	45	0.000750	1
480.690033	145	0.002417	1
480.690033	232	0.003867	1
480.690033	32	0.000533	1
480.690033	56	0.000933	1
485.774841	1	0.000015	1
485.774841	2	0.000031	1
485.774841	3	0.000046	0
485.774841	4	0.000062	0
485.774841	5	0.000077	0
485.774841	6	0.000092	1
485.774841	7	0.000108	0
485.774841	8	0.000123	0
485.774841	9	0.000138	0
485.774841	10	0.000154	0
485.774841	65000	1.000000	1
485.774841	1613	0.024815	1
485.774841	50690	0.779846	1
485.774841	477	0.007338	1
485.774841	31	0.000477	1
485.774841	139	0.002138	1
485.774841	41517	0.638723	1
485.774841	217	0.003338	1
485.774841	473	0.007277	1
485.774841	82	0.001262	1
485.774841	522	0.008031	1
489.655182	1	0.000014	1
489.655182	2	0.000029	1
489.655182	3	0.000043	0
489.655182	4	0.000057	1
489.655182	5	0.000071	0
489.655182	6	0.000086	0
489.655182	7	0.000100	0
489.655182	8	0.000114	0
489.655182	9	0.000129	0
489.655182	10	0.000143	0
489.655182	70000	1.000000	1
489.655182	999	0.014271	1
489.655182	59257	0.846529	1
489.655182	199	0.002843	1
489.655182	160	0.002286	1
489.655182	50970	0.728143	1
489.655182	234	0.003343	1
489.655182	552	0.007886	1
489.655182	241	0.003443	1
489.655182	1079	0.015414	1
490.088257	1	0.000014	2
490.088257	2	0.000028	0
490.088257	3	0.000043	0
490.088257	4	0.000057	1
490.088257	5	0.000071	0
490.088257	6	0.000085	0
490.088257	7	0.000099	0
490.088257	8	0.000113	0
490.088257	9	0.000128	0
490.088257	10	0.000142	0
490.088257	70535	1.000000	1
490.088257	903	0.012802	1
490.088257	60210	0.853619	1
490.088257	174	0.002467	1
490.088257	147	0.002084	1
490.088257	52058	0.738045	1
490.088257	247	0.003502	1
490.088257	567	0.008039	1
490.088257	230	0.003261	1
490.088257	1213	0.017197	1
492.579315	1	0.000013	0
492.579315	2	0.000027	0
492.579315	3	0.000040	0
492.579315	4	0.000053	0
492.579315	5	0.000067	0
492.579315	6	0.000080	0
492.579315	7	0.000093	0
492.579315	8	0.000107	0
492.579315	9	0.000120	0
492.579315	10	0.000133	0
492.579315	75000	1.000000	1
492.579315	268	0.003573	1
492.579315	67014	0.893520	1
492.579315	158	0.002107	1
492.579315	177	0.002360	1
492.579315	59604	0.794720	1
492.579315	312	0.004160	1
492.579315	27	0.000360	1
492.579315	723	0.009640	1
492.579315	323	0.004307	1
492.579315	26	0.000347	1
492.579315	1794	0.023920	1
495.695435	1	0.000012	2
495.695435	2	0.000025	1
495.695435	3	0.000038	0
495.695435	4	0.000050	0
495.695435	5	0.000063	0
495.695435	6	0.000075	0
495.695435	7	0.000087	0
495.695435	8	0.000100	1
495.695435	9	0.000112	0
495.695435	10	0.000125	0
495.695435	80000	1.000000	1
495.695435	74782	0.934775	1
495.695435	154	0.001925	1
495.695435	213	0.002662	1
495.695435	68225	0.852813	1
495.695435	108	0.001350	1
495.695435	245	0.003062	1
495.695435	1024	0.012800	1
495.695435	460	0.005750	1
495.695435	142	0.001775	1
495.695435	2328	0.029100	1
498.175659	1	0.000012	3
498.175659	2	0.000024	0
498.175659	3	0.000035	0
498.175659	4	0.000047	0
498.175659	5	0.000059	0
498.175659	6	0.000071	0
498.175659	7	0.000082	0
498.175659	8	0.000094	0
498.175659	9	0.000106	0
498.175659	10	0.000118	0
498.175659	85000	1.000000	1
498.175659	81404	0.957694	1
498.175659	24	0.000282	1
498.175659	164	0.001929	1
498.175659	75595	0.889353	1
498.175659	17	0.000200	1
498.175659	477	0.005612	1
498.175659	1233	0.014506	1
498.175659	596	0.007012	1
498.175659	200	0.002353	1
498.175659	3048	0.035859	1
500.088287	1	0.000011	1
500.088287	2	0.000023	1
500.088287	3	0.000034	0
500.088287	4	0.000045	1
500.088287	5	0.000056	0
500.088287	6	0.000068	1
500.088287	7	0.000079	0
500.088287	8	0.000090	0
500.088287	9	0.000101	0
500.088287	10	0.000113	0
500.088287	88816	1.000000	1
500.088287	86029	0.968621	1
500.088287	125	0.001407	1
500.088287	80848	0.910286	1
500.088287	623	0.007015	1
500.088287	1431	0.016112	1
500.088287	629	0.007082	1
500.088287	322	0.003625	1
500.088287	3419	0.038495	1
500.683228	1	0.000011	1
500.683228	2	0.000022	1
500.683228	3	0.000033	1
500.683228	4	0.000044	1
500.683228	5	0.000056	0
500.683228	6	0.000067	0
500.683228	7	0.000078	0
500.683228	8	0.000089	0
500.683228	9	0.000100	0
500.683228	10	0.000111	0
500.683228	90000	1.000000	1
500.683228	87382	0.970911	1
500.683228	99	0.001100	1
500.683228	82459	0.916211	1
500.683228	667	0.007411	1
500.683228	1520	0.016889	1
500.683228	679	0.007544	1
500.683228	375	0.004167	1
500.683228	3632	0.040356	1
502.921570	1	0.000011	1
502.921570	2	0.000021	2
502.921570	3	0.000032	1
502.921570	4	0.000042	0
502.921570	5	0.000053	1
